docid,title,snippet1,snippet2,snippet3,Q1_score,Q2_score,Q3_reason,other_text,ManualBiasLabel,outletLabel,Correct
6a87c656-1ef4-4fa2-b5a7-367d06dece2f,FBI Re-Opens Investigation Into Hillary Clinton’s Emails,"A major development just 11 days before the presidential election, the FBI is re-opening its investigation into former Secretary of State Hillary Clinton’s emails.","“In connection with an unrelated case, the FBI has learned of the existence of emails that appear to be pertinent to the investigation,” FBI director James Comey wrote in an letter to members of Congress released Friday. “I am writing to inform you that the investigative team briefed me on this yesterday, and I agreed that the FBI should take appropriate investigative steps designed to allow investigators to review these emails to determine whether they contain classified information, as well as to assess their importance to our investigation.”",Follow Alex on Twitter,5.0,-5.0,"[""1"",""5""]",,Right,Right,True
a98234e1-cd47-470a-8212-8c795c1e6a86,FBI: Hillary Clinton Email Server Investigation Reopened over New Emails,(Reuters photo: Charles Mostoller),The Democratic presidential nominee is again under criminal investigation less than two weeks before the election.,*Update: It turns out the “unrelated investigation” that triggered the FBI’s decision was its investigation into Anthony Weiner’s serial sexting.,-2.5,5.0,"[""6""]",,Right,Right,True
7f4cb39a-a77f-4073-8387-37d1bd8ae368,Clinton Campaign Trips Over Weiner?,Or: Will Dick Pix Nix Chick’s Inauguration Kicks?,"I’d kind of assumed that Anthony Weiner had already done as much damage to Hillary Clinton as we was going to do, if any. He’s a laughingstock, but most people have seemed to be sympathizing with Huma. Her separation from him was just more proof that these strong independent women don’t need any men on the campaign trail, etc. (Except for Bill Clinton and his coat tails, of course, but why quibble over the details?)",Stay tuned!,0.0,0.0,"[""5"",""3""]",,Right,Right,True
155c1600-8567-4b00-b5d6-15546e72eb09,Twitter Freaks Out Over FBI Investigation Int,Twitter went nuts after the FBI announced it was reopening the investigation into Hillary Clinton’s use of a private email server while she was secretary of state.,"Are You Excited By The News That The FBI Has Re-Opened The Email Server Investigation? Yes No Login with your social identity to vote Thanks for participating in this survey, in order to vote you must register with your email address.",The FBI originally closed the investigation into Clinton after determining that no one should face criminal charges.,0.0,2.5,"[""6""]",,Right,Right,True
77edcae2-99c2-48cf-a7c2-4cbf45592e65,FBI reopens Clinton probe after new emails found in Anthony Weiner case,Democratic presidential candidate Hillary Clinton called on the FBI Friday to release all information in its renewed investigation into her use of a private server while secretary of state after discovering new emails – apparently during the probe of former Rep. Anthony Weiner’s sexting – in a stunning turn of events just days before the presidential election.,"""[FBI Director James Comey] himself has said he doesn’t know whether the emails ... are significant or not,"" Clinton told reporters in Iowa Friday evening. ""I’m confident whatever they are will not change the conclusion reached in July. Therefore it’s imperative that the bureau explain this issue in question, whatever it is, without any delay.""","Fox News' Ed Henry, Jennifer Griffin and Jake Gibson contributed to this report.",0.0,0.0,"[""1"",""5""]",,Right,Right,True
21aa7956-73d7-47a0-8d0c-2372040af5b2,Here’s How Trump’s Team Reacted When They Heard The Hillary FBI News,Donald Trump’s campaign was practically cheering when the FBI announced it was reopening the investigation into Hillary Clinton’s emails.,"On Friday, FBI Director James Comey wrote a letter to Congress saying that his bureau learned of the existence of more emails “that appear to be pertinent to the investigation.”",The crowd at Trump’s rally in New Hampshire went wild when he brought up the announcement. (RELATED: Trump Announces FBI Re-Opening Hillary Investigation — Rally Crowd GOES CRAZY),5.0,0.0,"[""1"",""5""]",,Right,Right,True
6c3aa4f5-8751-491f-8dd0-5b57d9a9f8e8,Supreme Court blocks Obama immigration plan in 4-4 tie,"President Obama lost his bid to kick-start his deportation amnesty Thursday after the Supreme Court deadlocked 4-4, keeping in place a lower court’s injunction, nixing the policy for the rest of Mr. Obama’s tenure and igniting political and legal debates that will carry on well beyond.","Mr. Obama said the ruling “takes us further from the country we aspire to be,” and vowed to protect most illegal immigrants from deportation anyway, saying his discretionary powers remain intact.","Homeland Security officials are also working on a policy of expanding “hardship” waivers, which would allow illegal immigrants to remain in the U.S. to care for family members.",2.5,-5.0,"[""6""]",,Right,Right,True
d8cb48cf-df8b-4a63-a7fd-ccec41df0c2b,The Devastating Aftermath Of The Supreme Court’s Immigration Decision,The U.S. Supreme Court issued a decision on Thursday that will halt President Barack Obama’s plan to defer the deportation of millions of undocumented immigrants in the country — deadlocking over a controversial executive action on immigration that now leaves the fate of the undocumented population in limbo.,"The 4–4 decision will effectively leave in place a lower court’s ruling that blocked the president’s 2014 initiative to expand the Deferred Action for Childhood Arrivals (DACA) and Deferred Action for Parents of Americans (DAPA) initiatives, which allow undocumented parents of Americans to receive temporary deportation relief and work authorization for up to three years.","The Supreme Court may be divided on the DAPA and DACA programs, but the American public is not. A full 73 percent of Americans, including 65 percent of Republican voters, support DAPA and expanded DACA, according to a Public Religion Research Institute poll released Thursday.",0.0,0.0,"[""1"",""5""]",,Left,Left,True
162dd30f-423e-42b3-8ac4-73731bc4fa59,Surprise! Affirmative Action Just Won A Victory No One Expected In The Supreme Court ,"For the last several years, supporters of affirmative action have awoken every day justifiably fearing that the courts would bring race-conscious university admissions policies to a swift end. The 2006 appointment of Justice Samuel Alito gave conservatives a solid majority on the Supreme Court, and Justice Anthony Kennedy, the closest thing the Court has to a swing voter on issues of race, has not historically been sympathetic to affirmative action.","Fisher v. University of Texas at Austin, which the Supreme Court decided on Thursday, was the vehicle opponents of affirmative action chose in order to kill the programs. And, as this case proceeded through one of the most conservative federal appeals courts in the country and then, to two separate trips to the Supreme Court, it looked likely that affirmative action was on its death bed. Worse, for defenders of race-conscious programs, Justice Elena Kagan was recused from Fisher, so Justice Antonin Scalia’s recent death appeared unlikely to change the outcome in this case.","In the meantime, however, affirmative action survives another day. That’s an outcome few people thought possible when Fisher first reached the Supreme Court.",5.0,5.0,"[""6""]",,Left,Left,True
5d1435b9-edf9-4f78-a858-261667b3f516,Supreme Court upholds use of race in university affirmative action case,"The Supreme Court on Thursday upheld the use of race in college admissions for the University of Texas, rejecting a challenge brought by a white woman to the affirmative action program.","The court ruled for the university in a tight, 4-3 decision, marking the second time the court has affirmed the use of race in the admissions process. The decision will make it easier for public universities to justify compelling reasons for a limited use of race criteria in admissions.",Fox News' Bill Mears and The Associated Press contributed to this report.,-2.5,0.0,"[""5"",""4""]",,Right,Right,True
34d898f9-c0d7-4438-bea5-5e582676f90b,Affirmative Action Survived The Supreme Court. Here’s Why That Matters. ,"On Thursday, the U.S. Supreme Court upheld an affirmative action program at the University of Texas at Austin in a 4–3 decision, after a lengthy legal battle over the policy. The decision hands a big victory to supporters of race-conscious affirmative action.","The lawsuit began in 2008 when the plaintiff in Fisher v. University of Texas at Austin, Abigail Fisher — who is white — argued she was denied admission to the university based on her race.","For instance, both universities and K-12 schools that have diverse student populations have lower racial bias among students, and help students build their critical thinking skills and problem-solving skills. And despite arguments that students of color can’t succeed at prestigious colleges — an argument the late Justice Antonin Scalia mentioned when the court heard the case last year — research shows the opposite: students of color actually do better the more selective the college is.",2.5,-5.0,"[""6""]",,Left,Left,True
